session_id,target
1,0.005970590576436982
2,0.00030070410150727427
3,0.0006384678012948105
4,0.0004914120748614935
5,0.0012380581233255566
6,0.002776502308043077
7,0.0038777967615429942
8,0.0015564023226009608
9,0.0020833876107845
10,0.05818821436258587
11,0.0012092010975406572
12,0.001599197017800826
13,0.002583929671746332
14,0.23443071876870633
15,0.002569818825766879
16,0.0055828089229952435
17,0.004053067996200824
18,0.0010132419684322552
19,0.005149219409270679
20,0.00037354535986603853
21,0.03360569263402529
22,0.0005511358209526681
23,0.0011762429556034498
24,0.003564700519498831
25,0.03248778564797573
26,0.000482687073080672
27,0.003457290070943087
28,0.0013157336078578263
29,0.012253446061395017
30,0.0026340716738642487
31,0.013845624362064558
32,0.017657300642613265
33,0.0033547908912075226
34,0.0003908691589954153
35,0.007641105080198394
36,0.002333178127578684
37,0.0005621161768780243
38,0.0002910147169454154
39,0.0026340716738642487
40,0.000936379333358146
41,0.003273741578903174
42,0.003478869146315033
43,0.0010888384006491768
44,0.0005664715368179879
45,0.030450333885944078
46,0.0013677884432696606
47,0.009454388092511106
48,0.005442418875250554
49,0.0013477537924117143
50,0.0015340685940952476
51,0.0006771777766417224
52,0.0009020992025657737
53,0.03512267274717971
54,0.0018755358189489137
55,0.003057274563455237
56,0.00852984556163382
57,0.0010880038868533342
58,0.0012791190214783154
59,0.0007986082991587312
60,0.0003791696915349626
61,0.0020145506759527963
62,0.012559361853784487
63,0.001634195375139637
64,0.0036835454575704397
65,0.0006798258589915971
66,0.0004440489005980591
67,0.007231722721069119
68,0.0010614438558149257
69,0.09243773254557858
70,0.0022606668722970212
71,0.0023587737878871316
72,0.0007986082991587312
73,0.030466816869130053
74,0.00030070410150727427
75,0.0010860967141128263
76,0.0019375839726424216
77,0.0015933718516830515
78,0.002303472900072551
79,0.0011736568141540965
80,0.0008060231030120192
81,0.0015807839237383823
82,0.0011756573788260023
83,0.0010935836822007097
84,0.2240274874887316
85,0.001191026802496426
86,0.0003801636482026338
87,0.003881306502720624
88,0.002654430694677553
89,0.0019048098449486654
90,0.08789496902163718
91,0.0018343752489416846
92,0.0008069087329302744
93,0.03065381803218417
94,0.003138182364129257
95,0.019974974573349357
96,0.0003270254987749806
97,0.0032342775993901276
98,0.001039817068544849
99,0.0023239881093399823
100,0.0019486473930331745
101,0.0017685576947700477
102,0.03257247022161971
103,0.00837771163140101
104,0.020470576155265277
105,0.0015589578199193186
106,0.0022439982849052956
107,0.0016779987465984029
108,0.0017569604081373476
109,0.0017807797195144633
110,0.0022621957636774328
111,0.0028357419842112413
112,0.0008587372713814111
113,0.014632661593095146
114,0.000857813700341037
115,0.0036530809050792502
116,0.0010982704898138997
117,0.005650714452565265
118,0.005983917917015385
119,0.0012167739889992857
120,0.002606900824096392
121,0.0011189735941535548
122,0.0026340716738642487
123,0.002675472451403622
124,0.0017470851079663284
125,0.0028467922219109786
126,0.0004750467349257618
127,0.00036348156231810915
128,0.0017945855739173967
129,0.0038613123254130437
130,0.00361030440001457
131,0.008620033058690869
132,0.0038777967615429942
133,0.0019466525066664014
134,0.0009865060431809144
135,0.0013812230380703442
136,0.003684667577529785
137,0.0017756925923167839
138,0.004758218054963064
139,0.0007426255735351679
140,0.0036370503569505045
141,0.0002935150350620835
142,0.001776571649188823
143,0.004343424635525095
144,0.002059182248891006
145,0.00030070410150727427
146,0.016418449128219704
147,0.003777552985728659
148,0.0035171195669511167
149,0.0037612982933544407
150,0.018254402463817
151,0.0010714328160281745
152,0.01444132807894776
153,0.0038880312542152106
154,0.007845742435520005
155,0.0020465839135472086
156,0.002414846679304901
157,0.0026019133426879166
158,0.003684667577529785
159,0.00041163306125179146
160,0.0026340716738642487
161,0.003376029603433435
162,0.000797653130958402
163,0.0020316710085408296
164,0.003444962504056322
165,0.0012206961032877508
166,0.0019103664290295453
167,0.0085476702905359
168,0.003758644531431753
169,0.0016512114605194358
170,0.0026168713634150994
171,0.0021737064421551195
172,0.0008231137670619615
173,0.0015542944058792463
174,0.001031168657809067
175,0.3668014794030353
176,0.00363074153749917
177,0.013991441687193375
178,0.00042858018981951684
179,0.0015892821709311913
180,0.003145046831058664
181,0.005801626670781145
182,0.023427598820298663
183,0.00164559995335971
184,0.0006558561029471824
185,0.01979375807510219
186,0.002133131356240274
187,0.0015657141625422311
188,0.0005454096227687502
189,0.0037466239630667988
190,0.004046390800929548
191,0.0016890748432712263
192,0.0036631423460611236
193,0.0032325197740025852
194,0.020872426773245998
195,0.0024298239349961268
196,0.00028402337539234644
197,0.002867162087440789
198,0.0018845269428294053
199,0.00710682210178728
200,0.0007733827602088943
201,0.0013677884432696606
202,0.03352700225615371
203,0.0006216900990431955
204,0.002894788925516564
205,0.011682363810668638
206,0.00030695044142279324
207,0.0020476781440371293
208,0.027572024332398862
209,0.0005785073456674538
210,0.009783592060625573
211,0.0011402786304775228
212,0.004578972365199044
213,0.001095969616178807
214,0.005690904933455712
215,0.03525041623765342
216,0.0036401531836019875
217,0.010533153448933486
218,0.0016512114605194358
219,0.008525123284215633
220,0.004140372444980113
221,0.003035815022359994
222,0.003775886790096601
223,0.011468944607146295
224,0.0016512114605194358
225,0.03444463158540878
226,0.006077244425972797
227,0.005512809908639708
228,0.00125219052844038
229,0.0014459979267303085
230,0.0015301217711802173
231,0.001963065641327601
232,0.0022844207177045474
233,0.0017866003648838828
234,0.0065336687541693314
235,0.0010037270324458213
236,0.008773855450432268
237,0.00353588217728508
238,0.001895832508518967
239,0.0026340716738642487
240,0.006419708570641463
241,0.000658120322219428
242,0.0005015671734109111
243,0.0006599341916405535
244,0.0028079411346893933
245,0.0005103929421185797
246,0.0011201126816762258
247,0.020831207586204516
248,0.002400281520762063
249,0.00039495268352088216
250,0.0017234341628076563
251,0.04804048364485874
252,0.0026690658289320194
253,0.002411594568804213
254,0.027243603644698314
255,0.010428279332128072
256,0.00018114865682420617
257,0.006575854624157806
258,0.004316061850652123
259,0.002664022141246876
260,0.016534956246029058
261,0.0009748508788697314
262,0.034422809750650284
263,0.0021919174946344764
264,0.0037570570671893928
265,0.00403598382629602
266,0.002031646793199423
267,0.00016965372385074193
268,0.0008064095612748615
269,0.0023031969663941617
270,0.0009393532478652359
271,0.0014579396482453507
272,0.0037504297852766766
273,0.0008643282673977285
274,0.0016627380718702775
275,0.004496696889530797
276,0.0005544533636923534
277,0.0016690174569915352
278,0.008561368811852349
279,0.00208063831520144
280,0.0018009624191622918
281,0.0006397312476216062
282,0.001714653792726528
283,0.003629183089684992
284,0.000686371372675202
