session_id,target
1,3.281954532478324e-05
2,1.2928224729974966e-07
3,2.6260508372160933e-05
4,1.5578990683492473e-06
5,7.250047488618437e-05
6,1.5934641532677618e-05
7,0.0017371933553587545
8,0.00012396147881993836
9,1.2716034565906715e-05
10,0.00022556355867487182
11,0.00020284968383205075
12,1.6593536789184962e-05
13,1.0587500088617671e-05
14,0.07426091156994051
15,0.0035006767072398486
16,3.238812176667906e-05
17,0.00039843665381886657
18,7.574680299215506e-06
19,0.0011457736724479184
20,8.55068835821445e-07
21,0.015519003178311258
22,2.2325859367457413e-09
23,0.0004908042313242913
24,3.9896661373014255e-06
25,0.0047353507555537395
26,2.8570862256060385e-05
27,5.025059272065778e-05
28,7.85800217307287e-07
29,0.030197477837760906
30,0.0013023930511664292
31,0.0059053710680781624
32,0.05729651550476246
33,1.4792454667227372e-05
34,2.5981014601444936e-06
35,0.021944710491978194
36,3.9362805874575466e-05
37,1.152697953052426e-07
38,5.106344000940023e-07
39,0.0012513256836823193
40,4.097293995825521e-07
41,0.004143839238427271
42,1.765627976066809e-06
43,0.00011940196301062674
44,2.242398180891718e-05
45,0.057299932774171815
46,0.0012024937600589286
47,0.00028386290402584736
48,3.692736502092287e-05
49,0.0006148376423494575
50,4.805193642645112e-06
51,1.2894393836091132e-07
52,7.546667495302648e-05
53,0.01832989058177857
54,0.00040133824017760393
55,0.0009009945148631212
56,6.445629026539064e-06
57,1.2193580894491674e-06
58,1.4797103246319632e-06
59,1.193470471196467e-06
60,3.042535782596384e-08
61,1.006009600766224e-05
62,0.0003879868682346689
63,2.6610998233861264e-06
64,0.0012332426672225058
65,4.448969315345699e-06
66,1.6150597241554113e-06
67,0.00012695657839045194
68,0.0005151453946440147
69,0.056812724736640646
70,3.848134387717726e-06
71,0.0013792967055497672
72,0.0005398819845326285
73,4.235162906707239e-05
74,1.0906173004962643e-05
75,7.931648401468896e-05
76,0.0011539491673480142
77,0.0007771444348979111
78,0.0016625015511306071
79,4.37647429254923e-05
80,7.540295449127959e-07
81,5.695528109170565e-06
82,6.328951486758365e-07
83,1.0668078455888047e-06
84,0.8041256632799294
85,0.0003662858055388522
86,1.3684271221988107e-06
87,0.0024908487394279494
