session_id,target
1,6.86916337396544e-05
2,7.498484213076278e-06
3,0.00043672294073972647
4,1.0493102596753458e-05
5,0.00035952531473377363
6,6.903256053085613e-05
7,0.0038598229664887525
8,0.0003796057484573781
9,2.5173712640680548e-05
10,0.0006695101525328015
11,0.0009646662961580478
12,0.00011875559062826102
13,8.494108982280161e-05
14,0.05557099014927745
15,0.007388036337539979
16,0.00030281286440914427
17,0.0005141940732414007
18,5.910989433063747e-05
19,0.004816746637848719
20,3.254518302678678e-05
21,0.012174827091113602
22,3.640773345263046e-07
23,0.001606424355567231
24,4.9530933268397765e-05
25,0.006064440768466777
26,0.00015075867609257984
27,0.00019372956286528993
28,6.5304604236595326e-06
29,0.026431021414134646
30,0.0029681791787592973
31,0.026991759743751592
32,0.0472770865919046
33,5.559089897249824e-05
34,8.15068063501477e-05
35,0.0600002324670051
36,0.00050388969854662
37,1.4283899149744566e-06
38,2.240925219279878e-05
39,0.0029054522517337118
40,1.0159271657257992e-05
41,0.008139606460339179
42,6.525714543649102e-05
43,0.0003022846427575779
44,9.75327446511079e-05
45,0.10196823722990439
46,0.004615858280778468
47,0.0003169406431437036
48,4.5605151271093804e-05
49,0.0028099085006073926
50,2.5662134478577568e-05
51,2.194339233629826e-06
52,0.0002753344544714022
53,0.016284760839110596
54,0.0012494011048675945
55,0.0029028890537208733
56,8.875910972543742e-05
57,9.871928852308273e-06
58,1.1077196098245524e-05
59,1.5290380125441968e-05
60,1.8222514122354451e-06
61,4.893760626851547e-05
62,0.0005509409170078922
63,2.926983161133416e-05
64,0.00388155537986063
65,6.539077570635017e-05
66,4.0410924130285535e-05
67,0.00025563735922564605
68,0.0015534360344077187
69,0.060703282687510914
70,3.1497837964106666e-05
71,0.0039649526901659555
72,0.0034820989156596296
73,0.0015582986523308463
74,0.00033187605546662147
75,0.0005436356933409774
76,0.0020710685165564865
77,0.0028883749990168558
78,0.002938773598783338
79,0.000296217325100866
80,2.6854259685609683e-05
81,1.603839818124535e-05
82,2.584359271458963e-05
83,8.365396782394047e-06
84,0.4644890291461066
