session_id,target
1,0.0003710266840770077
2,4.239309083208678e-05
3,0.0013740290024311565
4,2.66356685744742e-05
5,0.0024680579211347697
6,0.00017583512504834765
7,0.006106156460041481
8,0.006349929676421078
9,9.769982710522788e-05
10,0.003494593931808791
11,0.0009621419553976503
12,4.2026892177957604e-05
13,0.00015910544521991716
14,0.015107086001529857
15,0.005477267736159869
16,0.0004356312197837544
17,0.009883232126319653
18,4.44102338405098e-05
19,0.004740862482478976
20,2.254607814755286e-05
21,0.024325986085582042
22,0.00011228416534857962
23,0.0016583380208820759
24,0.0004809037280433407
25,0.03926602864220938
26,0.0014546962887345754
27,0.0001909918640565948
28,4.962856582274467e-05
29,0.024133226730448404
30,0.013186760995549619
31,0.0424786010612074
32,0.016723347273480724
33,0.00022809479451166406
34,0.0015670815649647682
35,0.012744449241604172
36,0.0037917649574928736
37,2.3103333798975194e-05
38,4.191684612210027e-05
39,0.002290527948230002
40,4.812338908272696e-05
41,0.0038224164151149705
42,0.00046944406703667283
43,0.0011427399997625445
44,0.0008837369378049413
45,0.06276776045382826
46,0.003600407978638272
47,0.00029872328083969046
48,0.0003326583006167648
49,0.001345839787825407
50,5.752927308162399e-05
51,1.8833795380028513e-05
52,0.0009473836524713344
53,0.02944033270751921
54,0.003705132891172148
55,0.008726890461270065
56,0.0006190324020326572
57,5.5140485132241105e-05
58,5.3156520343481035e-05
59,0.00012053045757766844
60,2.329011128592152e-05
61,7.251416166657252e-05
62,0.0003968993186398303
63,0.00010110690388258845
64,0.003231708629925009
65,6.0379023082891913e-05
66,5.013672702280857e-05
67,0.0003256641142606516
68,0.0034332868198717315
69,0.09935961360931288
70,0.00011331635629352871
71,0.006565267307338909
72,0.0038408204326629597
73,0.005144294306712773
74,0.0013541634782167707
75,0.001690023718636992
76,0.004188456851928128
77,0.0026415855388786475
78,0.006548863542397643
79,0.001596927120223653
80,2.0609022461970413e-05
81,6.702797671328899e-05
82,0.00010406152042484701
83,5.868364239483379e-05
84,0.38285492591603826
85,0.0014912363670231332
86,3.987274294890406e-05
87,0.0110364838195717
88,0.0032397117088651334
89,0.0027607547648286846
90,0.11855834278661931
91,9.378427981523543e-05
92,5.531338277275621e-05
93,0.0601315458075218
94,0.00013855761852072512
95,0.0018885218015722552
96,4.983797145627418e-05
97,0.00824986592116918
98,5.8199004223792936e-05
99,0.00012021883032202033
100,0.001616575924276354
101,4.025768306018344e-05
102,0.002198524025369459
103,0.0002228994235365025
104,0.0008332155792518648
105,0.002899164431059961
106,8.092743005422027e-05
107,0.00034372764853258814
108,0.004635936939723446
109,4.625860190079008e-05
110,6.002596709998936e-05
111,0.0025788289028077865
112,3.2372189840185436e-05
113,0.0007335209052756548
114,1.9487654115796977e-05
115,0.00014991047272388446
116,5.4711190122306846e-05
117,0.0003926360963090679
118,0.008760250278057017
119,7.654814932068224e-05
120,0.005456078373941699
121,7.620396565800542e-05
122,0.00017313944691225484
123,0.0001032903017395051
124,0.0044200644448683475
125,0.0075180621203225825
126,4.285062398607281e-05
127,0.00042454970208701876
128,4.167227655854397e-05
129,0.004978801266007079
130,0.010041270709394475
131,0.00034976900663543075
132,0.00817258253343044
133,0.007051878889387914
134,0.0008885057210633509
135,8.086035044081522e-05
136,0.007730067304729131
137,5.851295531299376e-05
138,0.00989156480397476
139,8.29170477339357e-05
140,0.00018579347133706518
141,3.708496562554333e-05
142,3.0952719654218546e-05
143,0.00029845390497284195
144,0.0033496397956588736
145,3.160854373550147e-05
146,0.0009909713582446273
147,0.0001066206755247185
148,0.008498375563093538
149,0.00609642686073328
150,0.015092314720912606
151,2.7710459752366803e-05
152,0.011528682089666013
153,0.00010524579644643281
154,0.00016332400244264866
155,0.0026639864844106324
156,0.00015731593228228807
157,5.6537827166362034e-05
158,0.013819753560635972
159,0.0014489127213833269
160,0.00012909810806170565
161,0.008673892496418145
162,0.0007738986819599835
163,0.005221233205605861
164,0.006592237496150613
165,0.0013471687778332199
166,6.885773590117434e-05
167,0.009125730877096064
168,0.006096241972102632
169,0.002122163662474638
170,0.005001377586426676
171,0.0027687609303369857
172,0.0023405407526749513
173,0.001228638041148178
174,0.002064999720391568
175,0.4362339287339563
176,0.013632050387855931
177,0.02345179536716235
178,0.0010844163831059816
179,0.002349438420455028
180,0.005549756876362987
181,0.00016250196710077976
182,0.0010466347660848258
183,3.814403237799393e-05
184,0.0014436025708091634
185,0.0011033108446994492
186,0.007733144088603805
187,6.33527309509575e-05
188,5.8550252297657355e-05
189,0.0059190395696361005
190,0.013902726231673565
191,6.76682141864697e-05
192,8.383184823159518e-05
193,0.012443808668816891
194,0.0007615157928471842
195,0.00016288267154261052
